IP, IX_country, MM_country, IP_country, IP2_country, IX_city, MM_city, IP_city, IP2_city, IX_lat, MM_lat, IP_lat, ip2_lat, IX_long, MM_long, IP_long, IP2_long, IXMM_distance, IXIP_distance, IXIP2_distance, MMIP_distance, MMIP2_distance, IPIP2_distance, IXMMIPIP2_distance_agreement, IXMMIPIP2_country_agreement
184.150.231.237,,CA,CA,CA,,Toronto,Mississauga,Toronto,0,43.7154,43.5789,43.641384,0,-79.3896,-79.6583,-79.41162,9999,9999,9999,0.30138337711294,0.077222073631831,0.25447057326143,0,0
64.125.29.52,US,US,US,US,White Plains,,Dallas,New York City,41.0291,37.751,32.7831,40.71427,-73.758,-97.822,-96.8067,-74.00597,24.286251987699,24.47936044283,0.40075809386712,5.0705881808721,23.999671957212,24.140769376758,1,1
54.239.109.151,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.6224,39.04372,-97,-77.4728,-76.0249,-77.48749,19.555307551915,21.020290239909,19.540404241942,2.8249663537819,0.015329073683677,2.8287735947757,1,1
54.239.108.190,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.6224,39.04372,-97,-77.4728,-76.0249,-77.48749,19.555307551915,21.020290239909,19.540404241942,2.8249663537819,0.015329073683677,2.8287735947757,1,1
54.239.108.74,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.6224,39.04372,-97,-77.4728,-76.0249,-77.48749,19.555307551915,21.020290239909,19.540404241942,2.8249663537819,0.015329073683677,2.8287735947757,1,1
54.239.111.35,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.6224,39.04372,-97,-77.4728,-76.0249,-77.48749,19.555307551915,21.020290239909,19.540404241942,2.8249663537819,0.015329073683677,2.8287735947757,1,1
206.223.119.151,US,US,US,US,San Mateo,,Dallas,Chicago,37.555,37.751,32.8252,41.85003,-122.269,-97.822,-96.8388,-87.65005,24.447785687051,25.866311682959,34.884365865003,5.0229660440819,10.966795965249,12.879467500305,0,1
64.141.108.17,CA,CA,CA,CA,Calgary,Winnipeg,Winnipeg,Calgary,51.0833,49.8179,49.8844,51.050743,-114.083,-97.1535,-97.147,-114.07595,16.976725461938,16.978382055131,0.03331157079755,0.066816914026312,16.967298425652,16.969080826496,1,1
24.156.147.125,CA,CA,CA,CA,Montreal,,Toronto,Toronto,45.5,43.6319,43.6827,43.67161,-73.5833,-79.3716,-79.373,-79.37995,6.0822869465358,6.0682127006228,6.0781708773775,0.050819287677018,0.040578400658476,0.013087803482623,1,1
128.177.113.41,US,US,US,US,White Plains,Parker,Nampa,Denver,41.0291,39.5102,43.5407,39.73915,-73.758,-104.7216,-116.5635,-104.9847,31.00083195932,42.879120382886,31.25333204464,12.509017781585,0.34876885253704,12.186894265665,0,1
54.239.111.17,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.6224,39.04372,-97,-77.4728,-76.0249,-77.48749,19.555307551915,21.020290239909,19.540404241942,2.8249663537819,0.015329073683677,2.8287735947757,1,1
54.239.108.93,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.6224,39.04372,-97,-77.4728,-76.0249,-77.48749,19.555307551915,21.020290239909,19.540404241942,2.8249663537819,0.015329073683677,2.8287735947757,1,1
64.125.20.126,US,US,US,US,White Plains,,New York City,Baltimore,41.0291,37.751,40.7143,39.29038,-73.758,-97.822,-74.006,-76.61219,24.286251987699,0.40075309106731,3.3420873409443,23.999645890929,21.265599709872,2.9698105128947,1,1
64.125.27.229,US,US,US,US,White Plains,,Dallas,San Jose,41.0291,37.751,32.7831,37.33939,-73.758,-97.822,-96.8067,-121.89496,24.286251987699,24.47936044283,48.278161501094,5.0705881808721,24.076478686754,25.498638559572,1,1
64.125.20.82,US,US,US,US,White Plains,,New York City,Baltimore,41.0291,37.751,40.7143,39.29038,-73.758,-97.822,-74.006,-76.61219,24.286251987699,0.40075309106731,3.3420873409443,23.999645890929,21.265599709872,2.9698105128947,1,1
64.125.12.94,US,US,US,US,White Plains,,Louisville,Dulles,41.0291,37.751,39.9778,38.951668,-73.758,-97.822,-105.1319,-77.44806,24.286251987699,31.391508929964,4.2346506961288,7.6415493357041,20.409287953523,27.702850828516,0,1
195.66.224.233,GB,GB,GB,GB,London,,London,London,51.5,51.4964,51.5085,51.50853,-0.1167,-0.1224,-0.1257,-0.12574,0.0067416615162726,0.012379418403139,0.012429098921483,0.012541929676087,0.012581434735354,5.0000000001438E-5,1,1
64.125.29.55,US,US,DE,US,White Plains,,Frankfurt am Main,New York City,41.0291,37.751,50.1155,40.71427,-73.758,-97.822,8.6842,-74.00597,24.286251987699,82.941419120968,0.40075809386712,107.22150669847,23.999671957212,83.222877504577,0,0
54.239.108.88,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.6224,39.04372,-97,-77.4728,-76.0249,-77.48749,19.555307551915,21.020290239909,19.540404241942,2.8249663537819,0.015329073683677,2.8287735947757,1,1
54.239.111.37,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.6224,39.04372,-97,-77.4728,-76.0249,-77.48749,19.555307551915,21.020290239909,19.540404241942,2.8249663537819,0.015329073683677,2.8287735947757,1,1
54.240.243.108,US,US,US,US,,,Seattle,Seattle,38,37.751,47.6114,47.6275,-97,-97.822,-122.3305,-122.3462,0.85888590627627,27.092678719721,27.113070845812,26.417684614856,26.438260871131,0.02248777445635,0,1
64.125.30.181,US,US,US,US,White Plains,,Charlotte,Louisville,41.0291,37.751,35.2271,39.96642,-73.758,-97.822,-80.8431,-105.1542,24.286251987699,9.1576113703302,31.4141793339,17.165462895594,7.6595850159392,24.768745169516,1,1
206.81.80.61,US,US,US,US,Seattle,,Seattle,Seattle,47.7396,37.751,47.6062,47.61168,-122.343,-97.822,-122.3321,-122.33326,26.477378475975,0.13384457404019,0.12829027242937,26.417228640605,26.420349673121,0.0056014283892577,0,1
96.34.113.115,US,US,US,US,Saint Louis,,Fort Worth,Denton,38.6143,37.751,32.7254,33.21484,-90.4444,-97.822,-97.3208,-97.13307,7.4279383849087,9.053398266397,8.5960732116764,5.0505303483892,4.5881774257868,0.52420803742408,1,1
96.34.112.173,US,US,US,US,Saint Louis,,Fort Worth,Dallas,38.6143,37.751,32.7254,32.78306,-90.4444,-97.822,-97.3208,-96.80667,7.4279383849087,9.053398266397,8.6302861766282,5.0505303483892,5.0706333778434,0.517353198985,1,1
64.125.29.212,US,US,US,US,White Plains,,New York City,New York City,41.0291,37.751,40.7143,40.71427,-73.758,-97.822,-74.006,-74.00597,24.286251987699,0.40075309106731,0.40075809386712,23.999645890929,23.999671957212,4.2426406869587E-5,1,1
64.125.29.76,US,US,US,US,White Plains,,San Jose,New York City,41.0291,37.751,37.3394,40.71427,-73.758,-97.822,-121.895,-74.00597,24.286251987699,48.278200619845,0.40075809386712,24.076518509951,23.999671957212,48.007800843798,0,1
64.125.29.81,US,US,US,US,White Plains,,New York City,New York City,41.0291,37.751,40.7143,40.71427,-73.758,-97.822,-74.006,-74.00597,24.286251987699,0.40075309106731,0.40075809386712,23.999645890929,23.999671957212,4.2426406869587E-5,1,1
64.125.29.58,US,US,DE,US,White Plains,,Frankfurt am Main,New York City,41.0291,37.751,50.1155,40.71427,-73.758,-97.822,8.6842,-74.00597,24.286251987699,82.941419120968,0.40075809386712,107.22150669847,23.999671957212,83.222877504577,0,0
209.148.230.230,CA,CA,CA,CA,Vancouver,,Brampton,Brampton,49.25,43.6319,43.7196,43.702347,-123.133,-79.3716,-79.6854,-79.71155,44.120552779515,43.798165143303,43.774407750544,0.32582469212753,0.3471725540837,0.031328717002136,0,1
38.88.252.249,US,US,US,US,,Bonney Lake,Seattle,Seattle,38,47.1435,47.6151,47.6157,-97,-122.1678,-122.3447,-122.3445,26.777261792237,27.107267772684,27.10729360781,0.50368657913428,0.50417827204273,0.00063245553203445,0,1
24.222.113.218,CA,CA,CA,CA,Lower Sackville,Lower Sackville,Charlottetown,Halifax,44.79,44.7607,46.2346,44.656353,-63.71,-63.637,-63.1256,-63.59608,0.078660600048563,1.5583300420643,0.17561118133251,1.5600997307865,0.11208364202237,1.6468803913487,1,1
52.95.52.91,US,US,US,US,Wilmington,Seattle,Virginia Beach,Ashburn,39.5645,47.6092,36.6224,39.04372,-75.597,-122.3314,-76.0249,-77.48749,47.421739123001,2.973054123288,1.9609090362635,47.592034170542,45.654613257791,2.8287735947757,0,1
64.125.27.1,US,US,GB,US,White Plains,,London,San Jose,41.0291,37.751,51.5085,37.33939,-73.758,-97.822,-0.1257,-121.89496,24.286251987699,74.374279342055,48.278161501094,98.660203932183,24.076478686754,122.5908494103,0,0
216.191.166.145,CA,CA,CA,CA,,,Toronto,Toronto,43.6425,43.6319,43.7001,43.645664,-79.3872,-79.3716,-79.4163,-79.387695,0.018860540819397,0.06453347968303,0.0032024866900543,0.081543424014449,0.021177741168492,0.061494098261549,1,1
199.85.230.2,CA,CA,CA,CA,Whitehorse,Whitehorse,Whitehorse,Whitehorse,60.7167,60.718,60.7161,60.734238,-135.05,-135.0475,-135.0538,-135.09055,0.0028178005607193,0.0038470768123194,0.044180130647153,0.0065802735505292,0.046010598170414,0.040982307694918,1,1
206.126.236.170,US,US,US,US,Chicago,,Washington,Ashburn,41.8849,37.751,38.8951,39.04372,-87.6238,-97.822,-77.0364,-77.48749,11.004199764181,11.001451849642,10.52696937435,20.817063485756,20.375559426394,0.47494219911479,1,1
216.191.140.75,CA,CA,CA,CA,Toronto,Toronto,Toronto,Toronto,43.6667,43.7687,43.7001,43.645664,-79.4167,-79.4109,-79.4163,-79.387695,0.10216476887852,0.033402395123704,0.035830201241422,0.068812208219186,0.12520514893966,0.061494098261549,1,1
64.125.30.255,US,US,DE,US,White Plains,,Frankfurt am Main,Louisville,41.0291,37.751,50.1155,39.96642,-73.758,-97.822,8.6842,-105.1542,24.286251987699,82.941419120968,31.4141793339,107.22150669847,7.6595850159392,114.28991705048,0,0
167.54.33.65,CA,CA,CA,CA,Gatineau,,Ottawa,Ottawa,45.4833,43.6319,45.3548,45.41117,-75.65,-79.3716,-75.5773,-75.69812,4.1566799876825,0.14763989975614,0.086707965608702,4.1671449338846,4.0816978138147,0.13332310114906,1,1
38.104.127.230,US,US,US,US,,Seattle,Seattle,Atlanta,38,47.6109,47.6151,33.749,-97,-122.3303,-122.3447,-84.38798,27.092314351122,27.107267772684,13.309171630135,0.015000000000008,40.395196726745,40.410163602346,0,1
24.156.147.129,CA,CA,CA,CA,Montreal,,Toronto,Toronto,45.5,43.6319,43.6827,43.67161,-73.5833,-79.3716,-79.373,-79.37995,6.0822869465358,6.0682127006228,6.0781708773775,0.050819287677018,0.040578400658476,0.013087803482623,1,1
64.230.95.0,CA,CA,CA,CA,Ottawa,,Ottawa,Ottawa,45.4167,43.6319,45.3548,45.40242,-75.7,-79.3716,-75.5773,-75.65395,4.0824205564836,0.13742961835064,0.048213285513443,4.1671449338846,4.117725414947,0.090237946009427,1,1
209.15.212.249,US,CA,CA,CA,Atlanta,Toronto,Toronto,Toronto,33.7516,43.6655,43.7001,43.602802,-84.3915,-79.4204,-79.4163,-79.53995,11.090412454909,11.123186022449,10.98106179963,0.034842072269022,0.13499348763552,0.15734110494083,1,0
206.108.115.30,,NL,,NL,,,,Amsterdam,0,52.3824,,52.37403,0,4.8995,,4.88969,9999,9999,9999,9999,0.012895464318899,9999,0,0
206.248.155.89,CA,CA,CA,CA,Toronto,Chatham,Chatham,Chatham,43.6667,42.4211,42.4122,42.38095,-79.4168,-82.1939,-82.1849,-82.218735,3.0436497449608,3.0391031341499,3.0828546522217,0.012657408897562,0.047210165483719,0.046058329594111,1,1
54.239.41.220,US,US,US,US,,,Ashburn,Seattle,38,37.751,39.0437,47.6275,-97,-97.822,-77.4875,-122.3462,0.85888590627627,19.540393187958,27.113070845812,20.375548177656,26.438260871131,45.672580265735,1,1
54.239.108.188,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.6224,39.04372,-97,-77.4728,-76.0249,-77.48749,19.555307551915,21.020290239909,19.540404241942,2.8249663537819,0.015329073683677,2.8287735947757,1,1
167.54.28.66,CA,CA,CA,CA,Gatineau,,Ottawa,Ottawa,45.4833,43.6319,45.3548,45.41117,-75.65,-79.3716,-75.5773,-75.69812,4.1566799876825,0.14763989975614,0.086707965608702,4.1671449338846,4.0816978138147,0.13332310114906,1,1
38.104.202.210,US,US,US,US,,New York,Sunnyside,New York City,38,40.7428,40.7547,40.71427,-97,-73.9712,-73.9925,-74.00597,23.191562717506,23.171824018406,23.153675243334,0.024398770460832,0.044976814026794,0.042614854217749,1,1
54.239.108.201,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.6224,39.04372,-97,-77.4728,-76.0249,-77.48749,19.555307551915,21.020290239909,19.540404241942,2.8249663537819,0.015329073683677,2.8287735947757,1,1
66.163.72.222,CA,CA,CA,CA,,Winnipeg,Vancouver,Nanaimo,60,49.8179,49.2497,49.16634,-95,-97.1535,-123.1193,-123.93601,10.407339845513,30.104218684098,30.897586697276,25.972016111192,26.790434343879,0.82095317387778,0,1
10.104.31.128,,,,- ,,,,-,0,,,0,0,,,0,9999,9999,9999,9999,9999,9999,0,0
54.239.109.2,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.6224,39.04372,-97,-77.4728,-76.0249,-77.48749,19.555307551915,21.020290239909,19.540404241942,2.8249663537819,0.015329073683677,2.8287735947757,1,1
209.148.230.237,CA,CA,CA,CA,Vancouver,,Brampton,Brampton,49.25,43.6319,43.7196,43.702347,-123.133,-79.3716,-79.6854,-79.71155,44.120552779515,43.798165143303,43.774407750544,0.32582469212753,0.3471725540837,0.031328717002136,0,1
66.163.72.226,CA,CA,CA,CA,,Winnipeg,Vancouver,Nanaimo,60,49.8179,49.2497,49.16634,-95,-97.1535,-123.1193,-123.93601,10.407339845513,30.104218684098,30.897586697276,25.972016111192,26.790434343879,0.82095317387778,0,1
10.248.32.18,,,,- ,,,,-,0,,,0,0,,,0,9999,9999,9999,9999,9999,9999,0,0
54.239.108.156,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.6224,39.04372,-97,-77.4728,-76.0249,-77.48749,19.555307551915,21.020290239909,19.540404241942,2.8249663537819,0.015329073683677,2.8287735947757,1,1
66.163.72.234,CA,CA,CA,CA,,Winnipeg,Vancouver,Nanaimo,60,49.8179,49.2497,49.16634,-95,-97.1535,-123.1193,-123.93601,10.407339845513,30.104218684098,30.897586697276,25.972016111192,26.790434343879,0.82095317387778,0,1
54.239.108.163,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.6224,39.04372,-97,-77.4728,-76.0249,-77.48749,19.555307551915,21.020290239909,19.540404241942,2.8249663537819,0.015329073683677,2.8287735947757,1,1
209.148.229.181,CA,CA,CA,CA,Richmond,,Brampton,Brampton,49.1667,43.6319,43.7196,43.702347,-122.967,-79.3716,-79.6854,-79.71155,43.945340051022,43.623019118007,43.599232887874,0.32582469212753,0.3471725540837,0.031328717002136,0,1
206.126.236.191,US,US,US,US,Chicago,,Washington,Ashburn,41.8849,37.751,38.8951,39.04372,-87.6238,-97.822,-77.0364,-77.48749,11.004199764181,11.001451849642,10.52696937435,20.817063485756,20.375559426394,0.47494219911479,1,1
54.239.111.43,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.6224,39.04372,-97,-77.4728,-76.0249,-77.48749,19.555307551915,21.020290239909,19.540404241942,2.8249663537819,0.015329073683677,2.8287735947757,1,1
72.52.92.82,US,US,US,US,Fremont,,Salt Lake City,Fremont,37.5155,37.751,40.7608,37.51798,-121.896,-97.822,-111.8911,-121.92949,24.075151842719,10.518079487245,0.033581698884959,14.387441428204,24.108616144866,10.549177946385,1,1
10.104.31.132,,,,- ,,,,-,0,,,0,0,,,0,9999,9999,9999,9999,9999,9999,0,0
184.150.181.173,,CA,CA,CA,,,Toronto,Ottawa,0,43.6319,43.7001,45.40242,0,-79.3716,-79.4163,-75.65395,9999,9999,9999,0.081543424014449,4.117725414947,4.1295485110239,0,0
54.239.109.193,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.6224,39.04372,-97,-77.4728,-76.0249,-77.48749,19.555307551915,21.020290239909,19.540404241942,2.8249663537819,0.015329073683677,2.8287735947757,1,1
24.153.3.221,CA,CA,CA,CA,Mississauga,,Toronto,Toronto,43.15,43.6319,43.6827,43.67161,-79.5,-79.3716,-79.373,-79.37995,0.49871251237562,0.54762970153197,0.53524666706109,0.050819287677018,0.040578400658476,0.013087803482623,1,1
66.163.74.102,CA,CA,CA,CA,,Winnipeg,Vancouver,Vancouver,60,49.8179,49.2497,49.24966,-95,-97.1535,-123.1193,-123.11934,10.407339845513,30.104218684098,30.104270330822,25.972016111192,25.972056976743,5.6568542492782E-5,0,1
66.163.72.242,CA,CA,CA,CA,,Winnipeg,Vancouver,Nanaimo,60,49.8179,49.2497,49.16634,-95,-97.1535,-123.1193,-123.93601,10.407339845513,30.104218684098,30.897586697276,25.972016111192,26.790434343879,0.82095317387778,0,1
216.187.120.131,US,CA,CA,CA,New York,,Toronto,Etobicoke,40.6888,43.6319,43.7001,43.623768,-74.0203,-79.3716,-79.4163,-79.55972,6.107229265387,6.1793805263958,6.2689082859318,0.081543424014449,0.18829568190481,0.16246806031955,1,0
80.231.130.129,ES,PT,GB,GB,Madrid,Oeiras,London,Quebec,40.4,38.691,51.5085,54.7884,-3.6833,-9.3108,-0.1257,-1.72465,5.8812785387193,11.664274088429,14.52110066016,15.768778274172,17.795391498433,3.6488882022474,1,0
54.239.108.224,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.6224,39.04372,-97,-77.4728,-76.0249,-77.48749,19.555307551915,21.020290239909,19.540404241942,2.8249663537819,0.015329073683677,2.8287735947757,1,1
54.239.111.31,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.6224,39.04372,-97,-77.4728,-76.0249,-77.48749,19.555307551915,21.020290239909,19.540404241942,2.8249663537819,0.015329073683677,2.8287735947757,1,1
206.126.237.30,US,US,US,US,Chicago,,Atlantic City,Redwood City,41.8849,37.751,39.3642,37.53244,-87.6238,-97.822,-74.4231,-122.24883,11.004199764181,13.439211620478,34.897515822083,23.454443831607,24.42780776743,47.860796010205,1,1
206.223.119.239,US,US,US,US,San Mateo,,Dallas,Chicago,37.555,37.751,32.8252,41.85003,-122.269,-97.822,-96.8388,-87.65005,24.447785687051,25.866311682959,34.884365865003,5.0229660440819,10.966795965249,12.879467500305,0,1
66.163.72.238,CA,CA,CA,CA,,Winnipeg,Vancouver,Nanaimo,60,49.8179,49.2497,49.16634,-95,-97.1535,-123.1193,-123.93601,10.407339845513,30.104218684098,30.897586697276,25.972016111192,26.790434343879,0.82095317387778,0,1
54.239.108.129,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.6224,39.04372,-97,-77.4728,-76.0249,-77.48749,19.555307551915,21.020290239909,19.540404241942,2.8249663537819,0.015329073683677,2.8287735947757,1,1
66.163.64.70,CA,CA,CA,CA,,Vancouver,Vancouver,Calgary,60,49.282,49.2497,51.050743,-95,-123.1103,-123.1193,-114.07595,30.084289755452,30.104218684098,21.070858294207,0.033530433936947,9.2058639856642,9.22095087886,0,1
167.54.32.194,CA,CA,CA,CA,Gatineau,,Ottawa,Ottawa,45.4833,43.6319,45.3548,45.41117,-75.65,-79.3716,-75.5773,-75.69812,4.1566799876825,0.14763989975614,0.086707965608702,4.1671449338846,4.0816978138147,0.13332310114906,1,1
167.54.24.137,CA,CA,CA,CA,Gatineau,,Ottawa,Ottawa,45.4833,43.6319,45.3548,45.41117,-75.65,-79.3716,-75.5773,-75.69812,4.1566799876825,0.14763989975614,0.086707965608702,4.1671449338846,4.0816978138147,0.13332310114906,1,1
198.32.118.109,US,US,US,US,Marina Del Rey,,New York City,New York City,33.9777,37.751,40.7143,40.71427,-118.435,-97.822,-74.006,-74.00597,20.955513877975,44.93682032098,44.936845484589,23.999645890929,23.999671957212,4.2426406869587E-5,0,1
142.176.50.125,CA,CA,CA,CA,Cornwall,Westville,Corner Brook,Halifax,46.24,45.5579,48.95,44.64533,-63.21,-62.7129,-57.952,-63.57239,0.84401944290402,5.915290694463,1.6353283832307,5.8457258933344,1.2535976487693,7.0794750907818,1,1
167.54.28.65,CA,CA,CA,CA,Gatineau,,Ottawa,Ottawa,45.4833,43.6319,45.3548,45.41117,-75.65,-79.3716,-75.5773,-75.69812,4.1566799876825,0.14763989975614,0.086707965608702,4.1671449338846,4.0816978138147,0.13332310114906,1,1
195.66.224.161,GB,GB,GB,GB,London,,London,London,51.5,51.4964,51.5085,51.50853,-0.1167,-0.1224,-0.1257,-0.12574,0.0067416615162726,0.012379418403139,0.012429098921483,0.012541929676087,0.012581434735354,5.0000000001438E-5,1,1
167.54.28.189,CA,CA,CA,CA,Gatineau,,Ottawa,Ottawa,45.4833,43.6319,45.3548,45.41117,-75.65,-79.3716,-75.5773,-75.69812,4.1566799876825,0.14763989975614,0.086707965608702,4.1671449338846,4.0816978138147,0.13332310114906,1,1
195.219.100.77,GB,ES,GB,GB,,,London,London,54,43.3255,51.5085,51.50853,-2,-2.5807,-0.1257,-0.12574,10.690283566866,3.1177833054913,3.117735285187,8.543331551567,8.5433487920429,5.0000000001438E-5,1,0
54.239.111.39,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.6224,39.04372,-97,-77.4728,-76.0249,-77.48749,19.555307551915,21.020290239909,19.540404241942,2.8249663537819,0.015329073683677,2.8287735947757,1,1
10.201.120.209,,,,- ,,,,-,0,,,0,0,,,0,9999,9999,9999,9999,9999,9999,0,0
206.223.119.177,US,US,US,US,San Mateo,,Dallas,Chicago,37.555,37.751,32.8252,41.85003,-122.269,-97.822,-96.8388,-87.65005,24.447785687051,25.866311682959,34.884365865003,5.0229660440819,10.966795965249,12.879467500305,0,1
167.54.33.61,CA,CA,CA,CA,Gatineau,,Ottawa,Ottawa,45.4833,43.6319,45.3548,45.41117,-75.65,-79.3716,-75.5773,-75.69812,4.1566799876825,0.14763989975614,0.086707965608702,4.1671449338846,4.0816978138147,0.13332310114906,1,1
167.54.32.234,CA,CA,CA,CA,Gatineau,,Ottawa,Ottawa,45.4833,43.6319,45.3548,45.41117,-75.65,-79.3716,-75.5773,-75.69812,4.1566799876825,0.14763989975614,0.086707965608702,4.1671449338846,4.0816978138147,0.13332310114906,1,1
54.239.108.231,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.6224,39.04372,-97,-77.4728,-76.0249,-77.48749,19.555307551915,21.020290239909,19.540404241942,2.8249663537819,0.015329073683677,2.8287735947757,1,1
209.148.225.201,CA,CA,CA,CA,Vancouver,,Brampton,Brampton,49.25,43.6319,43.7196,43.702347,-123.133,-79.3716,-79.6854,-79.71155,44.120552779515,43.798165143303,43.774407750544,0.32582469212753,0.3471725540837,0.031328717002136,0,1
69.63.254.9,CA,CA,CA,CA,,,Toronto,Toronto,60,43.6319,43.6827,43.67161,-95,-79.3716,-79.373,-79.37995,22.630987255752,22.593304501334,22.596510394187,0.050819287677018,0.040578400658476,0.013087803482623,1,1
142.176.50.121,CA,CA,CA,CA,Cornwall,Westville,Corner Brook,Halifax,46.24,45.5579,48.95,44.64533,-63.21,-62.7129,-57.952,-63.57239,0.84401944290402,5.915290694463,1.6353283832307,5.8457258933344,1.2535976487693,7.0794750907818,1,1
167.54.28.85,CA,CA,CA,CA,Gatineau,,Ottawa,Ottawa,45.4833,43.6319,45.3548,45.41117,-75.65,-79.3716,-75.5773,-75.69812,4.1566799876825,0.14763989975614,0.086707965608702,4.1671449338846,4.0816978138147,0.13332310114906,1,1
184.105.223.170,,US,US,US,,,Newark,Fremont,0,37.751,40.7357,37.51798,0,-97.822,-74.1724,-121.92949,9999,9999,9999,23.837198120794,24.108616144866,47.865367096331,0,0
167.54.28.86,CA,CA,CA,CA,Gatineau,,Ottawa,Ottawa,45.4833,43.6319,45.3548,45.41117,-75.65,-79.3716,-75.5773,-75.69812,4.1566799876825,0.14763989975614,0.086707965608702,4.1671449338846,4.0816978138147,0.13332310114906,1,1
142.166.181.54,CA,CA,CA,CA,Fredericton,Fredericton,Corner Brook,Saint John,45.95,45.8122,48.95,45.285366,-66.6333,-66.6784,-57.952,-66.04683,0.14499258601736,9.1850405382883,0.8863889749179,9.2733945133376,0.82245652070854,8.8857084738841,1,1
209.148.231.69,CA,CA,CA,CA,Burnaby,,Brampton,Brampton,49.25,43.6319,43.7196,43.702347,-122.95,-79.3716,-79.6854,-79.71155,43.939048626137,43.616636015631,43.592889468478,0.32582469212753,0.3471725540837,0.031328717002136,0,1
54.239.108.54,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.6224,39.04372,-97,-77.4728,-76.0249,-77.48749,19.555307551915,21.020290239909,19.540404241942,2.8249663537819,0.015329073683677,2.8287735947757,1,1
167.54.28.213,CA,CA,CA,CA,Gatineau,,Ottawa,Ottawa,45.4833,43.6319,45.3548,45.41117,-75.65,-79.3716,-75.5773,-75.69812,4.1566799876825,0.14763989975614,0.086707965608702,4.1671449338846,4.0816978138147,0.13332310114906,1,1
38.88.240.86,US,CA,US,CA,,Montreal,Washington,Toronto,38,45.4995,38.9014,43.644897,-97,-73.5848,-77.0504,-79.3839,24.586868269261,19.969953983923,18.498428077829,7.4528723972707,6.0884409414569,5.2863963187609,1,0
167.54.29.133,CA,CA,CA,CA,Gatineau,,Ottawa,Ottawa,45.4833,43.6319,45.3548,45.41117,-75.65,-79.3716,-75.5773,-75.69812,4.1566799876825,0.14763989975614,0.086707965608702,4.1671449338846,4.0816978138147,0.13332310114906,1,1
167.54.29.134,CA,CA,CA,CA,Gatineau,,Ottawa,Ottawa,45.4833,43.6319,45.3548,45.41117,-75.65,-79.3716,-75.5773,-75.69812,4.1566799876825,0.14763989975614,0.086707965608702,4.1671449338846,4.0816978138147,0.13332310114906,1,1
167.54.28.61,CA,CA,CA,CA,Gatineau,,Ottawa,Ottawa,45.4833,43.6319,45.3548,45.41117,-75.65,-79.3716,-75.5773,-75.69812,4.1566799876825,0.14763989975614,0.086707965608702,4.1671449338846,4.0816978138147,0.13332310114906,1,1
167.54.28.62,CA,CA,CA,CA,Gatineau,,Ottawa,Ottawa,45.4833,43.6319,45.3548,45.41117,-75.65,-79.3716,-75.5773,-75.69812,4.1566799876825,0.14763989975614,0.086707965608702,4.1671449338846,4.0816978138147,0.13332310114906,1,1
216.6.87.54,CA,US,US,US,Montreal,,Little Rock,Ashburn,45.5,37.751,34.7465,39.03408,-73.5833,-97.822,-92.2896,-77.4885,25.44723125784,21.576918731367,7.5537214991288,6.2955913153571,20.373942096129,15.409604260538,0,0
167.54.25.245,CA,CA,CA,CA,Gatineau,,Ottawa,Ottawa,45.4833,43.6319,45.3548,45.41117,-75.65,-79.3716,-75.5773,-75.69812,4.1566799876825,0.14763989975614,0.086707965608702,4.1671449338846,4.0816978138147,0.13332310114906,1,1
66.163.73.162,CA,CA,CA,CA,,Winnipeg,Winnipeg,Winnipeg,60,49.8179,49.8844,49.8844,-95,-97.1535,-97.147,-97.14704,10.407339845513,10.340936725462,10.340945030393,0.066816914026312,0.066813034656417,3.9999999998486E-5,1,1
204.101.4.142,CA,CA,CA,CA,Ottawa,Roseneath,Toronto,Ottawa,45.4167,44.1915,43.7001,45.420025,-75.7,-78.0575,-79.4163,-75.69244,2.6568630544309,4.0936049210934,0.0082588876369639,1.4449260880751,2.6651045906728,4.1018624191,1,1
